name_cat,ra_cat,dec_cat,e_Pos,Class,SubClass,ref,sep,name,ra,dec,r0,PU,S/N,remove_code,_r_simbad,main_id,ra_simbad,dec_simbad,coo_err_maj,coo_err_min,coo_err_angle,nbref,ra_sexa,dec_sexa,coo_qual,coo_bibcode,main_type,other_types,radvel,radvel_err,redshift,redshift_err,sp_type,morph_type,plx,plx_err,pmra,pmdec,pm_err_maj,pm_err_min,pm_err_pa,size_maj,size_min,size_angle,B,V,R,J,H,K,u,g,r,i,z,remove_4,Gal_Long,Gal_Lat
J2032+4127,308.0546625,41.45675277777778,0.09,HMXB,HE,2005AJ....129.1993M,0.227764,2CXO J203213.1+412724,308.0547454,41.4567408,0.724,0.9403063330638585,8.108,0,0.17803,[MT91] 213,308.0546864127,41.4567629629,0.0,0.0,90.0,250.0,20 32 13.12474,+41 27 24.3467,A,2020yCat.1350....0G,Be*,*|Be*|IR|Psr|Rad|X|gam,2.8,13.3,9.3e-06,4.44e-05,B0Vp,,0.5678,0.0156,-2.876,-0.948,0.017,0.02,90,,,,13.08,11.266,,9.521,9.248,9.071,,,,,,0,80.22384011171005,1.0278433072493185
J2043+1711,310.83700687041664,17.19136336111111,3.5e-05,NS_BIN,HE,2005AJ....129.1993M,0.424916,2CXO J204320.8+171129,310.8369243,17.1914512,0.779,0.7790898536112507,2.8,0,0.412979,PSR J2043+1711,310.8370116667,17.1913725,0.005,0.003,0.0,91.0,20 43 20.8828,+17 11 28.941,A,2015ApJ...814..128K,Pulsar,Psr|gam,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,61.91884709624538,-15.312775626901695
J2047+1053,311.79269166666666,10.8855,0.045,NS_BIN,HE,2005AJ....129.1993M,0.047088,2CXO J204710.2+105307,311.7927039,10.8855053,0.768,0.8773961477006837,3.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57.046261275201196,-19.67647823184153
J2051-0827,312.7813323666667,-8.460486027777778,0.0008,NS_BIN,"HE[sbl+96,wkh+12]",2005AJ....129.1993M,0.095078,2CXO J205107.5-082737,312.7813057,-8.4604877,0.725,0.727203547846131,5.687,0,0.04272,V* LY Aqr,312.7813104167,-8.4604986111,,,172.0,180.0,20 51 07.5145,-08 27 37.795,D,2001A&A...379..579D,Pulsar,EB*|Psr|V*|gam,,,,,,,,,6.6,3.2,0.02,0.07,0,,,,,,,,,,,,,,,0,39.191780920095916,-30.410946765437433
J2214+3000,333.6618855375,30.01060906388889,0.00017,NS_BIN,HE,2005AJ....129.1993M,0.064094,2CXO J221438.8+300038,333.6618925,30.0105923,0.721,0.7214714131550882,7.834,0,0.111226,PSR J2214+3000,333.6618666667,30.0106136111,0.007,0.006,0.0,88.0,22 14 38.8480,+30 00 38.209,A,2015ApJ...814..128K,Pulsar,Psr|gam,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,86.85535304516986,-21.66518326179844
J2215+5135,333.88620166666664,51.59342777777778,0.013,NS_BIN,HE,2005AJ....129.1993M,0.2994,2CXO J221532.7+513536,333.8862788,51.5934958,0.715,0.7504831776928781,10.371,0,0.261895,PSR J2215+51,333.8861954789,51.5934446819,0.0,0.0,90.0,108.0,22 15 32.68691,+51 35 36.4009,A,2020yCat.1350....0G,Pulsar,*|Psr|gam,,,,,,,0.3016,0.2345,0.014,2.24,0.241,0.239,90,,,,,,,,,,,,,,,0,99.86770338359027,-4.158862325982162
J2222-0137,335.52487125416667,-1.6210345583333332,0.000105,NS_BIN,,2005AJ....129.1993M,0.235949,2CXO J222205.9-013715,335.5248202,-1.6209935,0.736,0.7362852708020173,4.323,0,0.490234,PSR J2222-0137,335.52494,-1.6210583333,0.009,0.02,0.0,40.0,22 22 05.98560,-01 37 15.8100,B,2019MNRAS.484.3691J,Pulsar,Psr,,,,,,,,,42.0,-15.0,2.0,4.0,90,,,,,,,,,,,,,,,0,62.018455241321554,-46.07522277287321
J2241-5236,340.4250770833333,-52.61006277777778,0.00075,NS_BIN,HE,2005AJ....129.1993M,0.085937,2CXO J224142.0-523636,340.4250381,-52.6100598,0.728,0.730057531979501,8.229,0,0.207425,PSR J2241-5236,340.4251317083,-52.6100692222,0.0,0.0,0.0,89.0,22 41 42.03161,-52 36 36.2492,A,2019MNRAS.484.3691J,Pulsar,Psr|gam,,,,,,,,,17.1,-3.32,0.1,0.05,90,,,,,,,,,,,,,,,0,337.45745098025316,-54.92668655941019
J2256-1024,344.23497058333334,-10.40955138888889,0.003,NS_BIN,HE,2005AJ....129.1993M,0.333243,2CXO J225656.3-102434,344.2348786,-10.4095318,0.714,0.7223544836159044,10.402,0,0.287723,PSR J2256-1024,344.2349583333,-10.4095472222,0.12,0.01,90.0,44.0,22 56 56.390,-10 24 34.37,C,2013ApJ...769..108B,Pulsar,Psr|Rad|gam,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,59.23051367252573,-58.29248521662785
J2339-0533,354.91141666666664,-5.5514777777777775,0.15,NS_BIN,HE[rpp+20],2005AJ....129.1993M,0.151727,2CXO J233938.7-053305,354.9114015,-5.5514384,0.715,1.0541465742485718,16.482,0,0.1012,PSR J2339-0533,354.911421991,-5.5514190535,0.0,0.0,90.0,96.0,23 39 38.74128,-05 33 05.1086,A,2020yCat.1350....0G,Pulsar,*|EB*|Psr|Rad|X|gam,,,,,,,0.5346,0.1832,3.924,-10.28,0.202,0.186,90,,,,,18.48,,,,,20.85,18.996,18.606,18.251,18.23,0,81.3489665739478,-62.47611745593465
2MASS J04181710+2828419,64.57125,28.4782222,,YSO,k,2011ApJS..196....4R,0.670245,2CXO J041817.1+282842,64.5712788,28.4784066,0.936,0.936,2.368,0,0.335232,2MASS J04181710+2828419,64.5712789204,28.4783134801,0.0,0.0,90.0,81.0,04 18 17.10694,+28 28 41.9285,A,2020yCat.1350....0G,TTau*,*|IR|LM*|TT*|X|Y*O,16.23,0.182,5.41e-05,6e-07,M6.4,,7.8499,0.2216,7.687,-25.501,0.286,0.172,90,,,,,22.175,,12.954,11.659,10.958,,22.95,20.57,17.71,16.14,0,168.65550383025965,-15.503606031453481
V* CZ Tau,64.6316667,28.2828611,,YSO,k,2011ApJS..196....4R,0.460876,2CXO J041831.6+281658,64.6318023,28.2829074,0.941,0.941,7.22,0,0.646322,V* CZ Tau,64.6316245268,28.2828195115,0.001,0.0,90.0,136.0,04 18 31.58989,+28 16 58.1502,C,2020yCat.1350....0G,Orion_V*,*|**|Em*|EmO|IR|LM*|NIR|Or*|TT*|V*|X|Y*O,13.52,0.286,4.51e-05,1e-06,M2,,,,5.0,-28.5,6.6,6.4,180,,,,16.6,15.7,14.77,10.517,9.774,9.362,,15.91,14.62,13.31,12.49,0,168.8407544802735,-15.599545573387367
IRAS 04154+2823,64.6334583,28.5208611,,YSO,k,2011ApJS..196....4R,0.532405,2CXO J041832.0+283115,64.6335497,28.5209853,0.754,0.754,9.368,0,0.584171,IRAS 04154+2823,64.6335182917,28.5208253942,0.005,0.001,90.0,61.0,04 18 32.04439,+28 31 14.9714,C,2020yCat.1350....0G,YSO,*|IR|TT?|X|Y*O|out,,,,,M2.5,,,,,,,,32767,0.6,0.6,2,,,,15.187,12.369,10.274,,,,,,0,168.66256964342205,-15.4346032421851
2MASS J04183444+2830302,64.6435,28.5083333,,YSO,k,2011ApJS..196....4R,0.342059,2CXO J041834.4+283030,64.6435481,28.5084184,0.722,0.722,18.625,2,0.100766,2MASS J04183444+2830302,64.643529,28.508396,0.07,0.06,0.0,43.0,04 18 34.44696,+28 30 30.2256,C,2003yCat.2246....0C,YSO,*|IR|Rad|TT?|X|Y*O,18.15,0.156,6.05e-05,5e-07,M0,,,,,,,,,,,,,,,13.773,10.708,9.215,,,,,,0,168.67830030331208,-15.436881093610046
IRAS 04187+1927,65.430125,19.5703333,,YSO,k,2011ApJS..196....4R,0.31863,2CXO J042143.2+193413,65.4302072,19.5703762,0.867,0.867,8.876,0,0.218968,IRAS 04187+1927,65.4301438962,19.5703642884,0.0,0.0,90.0,49.0,04 21 43.23454,+19 34 13.3114,A,2020yCat.1350....0G,TTau*,*|Em*|IR|TT*|TT?|UV|V*|X|Y*?|Y*O,,,,,M2.4,,6.7951,0.036,6.516,-11.841,0.051,0.036,90,,,,,,15.41,10.185,8.725,8.021,,,,,,0,176.15669214359644,-20.91187220779617
V* DE Tau,65.4817917,27.9183056,,YSO,k,2011ApJS..196....4R,0.45371,2CXO J042155.6+275505,65.4818564,27.9181933,0.718,0.718,7.537,0,0.702735,V* DE Tau,65.4818116045,27.918384449,0.0,0.0,90.0,240.0,04 21 55.63479,+27 55 06.1840,A,2020yCat.1350....0G,Orion_V*,*|Em*|EmO|IR|Or*|TT*|V*|Y*?|Y*O,14.92,0.084,4.98e-05,3e-07,M3Ve,,7.8112,0.0253,10.624,-27.198,0.031,0.019,90,,,,15.13,13.8,,9.18,8.273,7.799,,,13.88,,,0,169.64887072431537,-15.301907497031971
V* FU Tau,65.8974583,25.0506944,,YSO,k,2011ApJS..196....4R,0.336253,2CXO J042335.3+250302,65.8974811,25.0507855,0.711,0.711,20.203,0,0.100506,V* FU Tau,65.8974634011,25.0507626451,0.0,0.0,90.0,65.0,04 23 35.39122,+25 03 02.7455,A,2020yCat.1350....0G,Orion_V*,*|**|BD*|Em*|IR|LM*|NIR|Or*|Rad|TT*|TT?|V*|V*?|Y*O,17.54,0.204,5.85e-05,7e-07,M7.25,,7.8354,0.0754,6.901,-21.252,0.091,0.058,90,,,,,,,10.781,9.945,9.324,,18.76,16.99,14.76,13.43,0,172.11396261854208,-16.96122911382764
V* IP Tau,66.2378333,27.1989444,,YSO,k,2011ApJS..196....4R,0.173634,2CXO J042457.0+271156,66.2378161,27.1989901,0.711,0.711,24.822,0,0.196064,V* IP Tau,66.2378433411,27.1990388761,0.0,0.0,90.0,209.0,04 24 57.08240,+27 11 56.5400,A,2020yCat.1350....0G,Orion_V*,*|Em*|IR|Or*|TT*|V*|X|Y*?|Y*O,16.0,0.12,5.34e-05,4e-07,M0:Ve,,7.7292,0.0172,8.308,-26.541,0.022,0.017,90,,,,14.5,,12.46,9.781,8.893,8.349,,,14.22,,,0,170.66800582368927,-15.29424081577549
V* FV Tau,66.7229167,26.1150278,,YSO,k,2011ApJS..196....4R,0.14749,2CXO J042653.4+260654,66.7228945,26.1150636,0.711,0.711,41.747,0,0.570291,V* FV Tau,66.7230703233,26.1150766723,0.0,0.0,90.0,131.0,04 26 53.53688,+26 06 54.2760,A,2020yCat.1350....0G,Orion_V*,*|**|Em*|IR|Or*|TT*|UV|V*|X|Y*O,,,,,K5,,7.352,0.2318,4.433,-21.615,0.29,0.208,90,,,,,,15.26,9.917,8.325,7.442,,,16.04,,,0,171.80519196800927,-15.696663062185243
IRAS 04239+2436,66.734375,24.7264167,,YSO,k,2011ApJS..196....4R,0.184139,2CXO J042656.2+244335,66.7344287,24.7264012,0.717,0.717,8.218,0,0.544967,IRAS 04239+2436,66.734571,24.72648,0.07,0.07,0.0,152.0,04 26 56.29704,+24 43 35.3280,C,2003yCat.2246....0C,YSO,**|EmO|G|HH|IR|Rad|Y*O|out|smm,,,,,,,,,,,,,,0.37,0.281,150,,,,15.754,12.353,9.992,,,,,,0,172.894358628995,-16.60993054808515
[BLH2002] KPNO-Tau 13,66.7387917,26.1078056,,YSO,k,2011ApJS..196....4R,0.089377,2CXO J042657.3+260628,66.7388023,26.1078285,0.711,0.711,44.563,0,0.161623,[BLH2002] KPNO-Tau 13,66.738815985,26.1078716806,0.0,0.0,90.0,41.0,04 26 57.31584,+26 06 28.3381,A,2020yCat.1350....0G,TTau*,*|**|IR|TT*|TT?|X|Y*?|Y*O,16.37,0.15,5.46e-05,5e-07,M5Ve,,7.6631,0.0567,5.59,-20.583,0.078,0.058,90,,,,,,,11.281,10.172,9.58,,,,,,0,171.82067308094923,-15.690810099163826
[EM98] DG Tau B cRN,66.7606667,26.0917778,,YSO,k,2011ApJS..196....4R,0.066479,2CXO J042702.5+260530,66.7606871,26.0917798,0.718,0.718,6.265,0,1.2938,[EM98] DG Tau B cRN,66.761087,26.091793,0.13,0.09,135.0,158.0,04 27 02.66088,+26 05 30.4548,C,2003yCat.2246....0C,YSO,**|G|IR|NIR|Rad|TT?|Y*O|out|smm,,,,,,,,,,,,,,0.207,0.165,255,,,,15.6,12.932,11.594,23.984,23.973,21.565,20.813,19.927,0,171.8466979260111,-15.686804911850988
V* DG Tau,66.7695417,26.1044167,,YSO,k,2011ApJS..196....4R,0.064558,2CXO J042704.6+260615,66.7695271,26.1044045,0.71,0.71,47.119,0,0.217581,V* DG Tau,66.7695505316,26.1044611581,0.0,0.0,90.0,988.0,04 27 04.69213,+26 06 16.0602,A,2020yCat.1350....0G,Orion_V*,*|**|Em*|EmO|HH|HII|IR|ISM|Or*|RNe|Rad|TT*|UV|V*|X|Y*?|Y*O|smm,15.4,0.6,5.14e-05,2e-06,K6Ve,,7.9836,0.1182,5.514,-20.478,0.141,0.102,90,,,,13.97,10.5,12.28,8.691,7.72,6.992,,,,,,0,171.842385754625,-15.672481182004232
V* GV Tau A,67.348875,24.55025,,YSO,k,2011ApJS..196....4R,0.566606,2CXO J042923.7+243300,67.3488937,24.5500935,0.72,0.72,6.866,0,0.099965,V* GV Tau A,67.3488845621,24.5500670051,0.0,0.0,90.0,33.0,04 29 23.73229,+24 33 00.2412,A,2020yCat.1350....0G,Star,*|**|NIR|Rad|V*,,,,,,,7.006,0.3433,7.992,-26.66,0.441,0.318,90,,,,,,,,,10.171,,,,,,0,173.41624911240615,-16.30575279851322
2MASS J04293606+2435556,67.40025,24.5987222,,YSO,k,2011ApJS..196....4R,0.336467,2CXO J042936.0+243555,67.4002966,24.5988055,0.791,0.791,9.158,0,0.14096,2MASS J04293606+2435556,67.4002698726,24.5987747984,0.0,0.0,90.0,37.0,04 29 36.06477,+24 35 55.5893,A,2020yCat.1350....0G,YSO,*|IR|TT?|X|Y*?|Y*O,16.91,0.296,5.64e-05,1e-06,M3,,7.6281,0.0366,8.637,-20.641,0.048,0.035,90,,,,,,,10.78,9.392,8.659,,,,,,0,173.4098764893683,-16.238516570084165
V* DH Tau,67.423125,26.5494444,,YSO,k,2011ApJS..196....4R,0.353946,2CXO J042941.5+263257,67.4231132,26.5493467,0.711,0.711,31.102,0,0.48383,V* DH Tau,67.4231355639,26.5494795999,0.0,0.0,90.0,284.0,04 29 41.55254,+26 32 58.1266,A,2020yCat.1350....0G,Orion_V*,*|**|Em*|IR|Or*|TT*|UV|V*|X|Y*?|Y*O,15.67,0.147,5.23e-05,5e-07,M1Ve,,7.4936,0.0255,6.603,-20.871,0.027,0.021,90,,,,14.62,13.1,13.01,9.767,8.824,8.178,,,,,,0,171.89958503467142,-14.938940393674502
V* UX Tau,67.516625,18.2303889,,YSO,k,2011ApJS..196....4R,0.069895,2CXO J043003.9+181349,67.5166454,18.2303878,0.711,0.711,22.135,0,0.043956,V* UX Tau,67.5166510736,18.2303987565,0.061,0.045,90.0,334.0,04 30 03.99626,+18 13 49.4355,A,2007A&A...474..653V,Orion_V*,*|**|IR|Or*|TT*|V*|V*?|X|Y*O,15.45,0.02,5.15e-05,1e-07,K2Ve+M1Ve,,,,17.18,-21.91,6.9,5.13,0,,,,11.84,10.8,9.83,,,,,,,,,0,178.60932044382562,-20.26353370690617
RAFGL 5123,67.8921667,18.1346944,,YSO,k,2011ApJS..196....4R,0.653686,2CXO J043134.0+180804,67.8920285,18.134569,0.715,0.715,12.176,0,0.473302,RAFGL 5123,67.891989,18.134695,0.18,0.07,0.0,839.0,04 31 34.07736,+18 08 04.9020,C,2003yCat.2246....0C,YSO,*|**|Em*|G|HH|IR|Rad|X|Y*O|cor|smm,,,,,K3V/M3III,,,,,,,,,0.867,0.347,45,,,,13.708,10.55,9.255,,,,,,0,178.92846637575886,-20.047635997012343
EM* LkHA  358,67.9005833,18.2286389,,YSO,k,2011ApJS..196....4R,0.197613,2CXO J043136.1+181343,67.9005263,18.2286482,0.753,0.753,16.436,0,0.253505,EM* LkHA  358,67.9005974429,18.2286680149,0.0,0.0,90.0,91.0,04 31 36.14339,+18 13 43.2049,A,2020yCat.1350....0G,TTau*,*|Em*|IR|TT*|TT?|X|Y*O,,,,,M0.9,,7.134,0.3272,8.297,-19.769,0.393,0.264,90,,,,,19.0,,12.79,10.922,9.687,,,,,,0,178.85616063369704,-19.982058538284935
V* HL Tau,67.9100833,18.2326667,,YSO,k,2011ApJS..196....4R,0.505643,2CXO J043138.3+181357,67.9099489,18.2326082,0.712,0.712,75.511,0,1.814706,V* HL Tau,67.9104615039,18.2327388189,0.011,0.008,90.0,1337.0,04 31 38.51076,+18 13 57.8597,C,2020yCat.1350....0G,Orion_V*,*|**|Em*|HH|IR|Or*|Rad|TT*|V*|X|Y*O|smm,,,,,K5,,,,4.2,-15.3,3.2,6.9,90,,,,15.89,14.49,14.39,10.624,9.171,7.41,16.887,15.2,13.8,13.01,12.296,0,178.85889484832347,-19.972615328886025
V* XZ Tau,67.9170417,18.2325,,YSO,k,2011ApJS..196....4R,0.241583,2CXO J043140.0+181356,67.9169825,18.2324634,0.72,0.72,81.243,0,0.275645,V* XZ Tau,67.9170287367,18.2324006775,0.001,0.001,90.0,428.0,04 31 40.08690,+18 13 56.6424,C,2018yCat.1345....0G,Orion_V*,*|**|Em*|HH|IR|Or*|Rad|TT*|UV|V*|X|Y*O,18.3,0.04,6.1e-05,1e-07,M2e+M2e,,,,9.1,-17.8,2.0,2.0,135,,,,,10.4,13.12,9.385,8.15,7.291,17.217,15.272,13.714,16.512,14.472,0,178.86349595335065,-19.967521324706002
[MPB2000b] A,67.9352917,18.1420556,,YSO,k,2011ApJS..196....4R,0.272844,2CXO J043144.4+180831,67.9353542,18.1421027,0.754,0.754,7.886,0,0.39351,[MPB2000b] A,67.9352916667,18.1421944444,,,172.0,6.0,04 31 44.47,+18 08 31.9,D,2002AJ....124.1045R,Radio,*|Rad,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,178.94985480781523,-20.010918833878023
2MASS J04333278+1800436,68.3866667,18.0120556,,YSO,k,2011ApJS..196....4R,0.283475,2CXO J043332.8+180043,68.3867267,18.0121099,0.735,0.735,3.647,2,0.103403,2MASS J04333278+1800436,68.3866966312,18.0121126077,0.0,0.0,90.0,19.0,04 33 32.80719,+18 00 43.6054,A,2020yCat.1350....0G,YSO,*|IR|Y*O,,,,,,,6.8417,0.0227,13.704,-18.178,0.03,0.018,90,,,,,,,10.572,9.929,9.603,,,,,,0,179.3440330617485,-19.758693538331503
V* GI Tau,68.3919167,24.3547222,,YSO,k,2011ApJS..196....4R,0.159489,2CXO J043334.0+242116,68.3918917,24.3546842,0.71,0.71,67.317,0,0.226788,V* GI Tau,68.3919207072,24.3547413861,0.0,0.0,90.0,270.0,04 33 34.06097,+24 21 17.0690,A,2020yCat.1350....0G,Orion_V*,*|Em*|IR|Or*|TT*|UV|V*|X|Y*O|out,17.47,0.146,5.83e-05,5e-07,K5Ve,,7.7258,0.0198,5.764,-20.642,0.024,0.019,90,,,,,13.7,12.15,9.341,8.418,7.888,,,,,,0,174.2140965351086,-15.712884009052015
V* GK Tau,68.3939583,24.3516389,,YSO,k,2011ApJS..196....4R,0.247673,2CXO J043334.5+242105,68.3939886,24.3515759,0.71,0.71,54.228,0,0.19812,V* GK Tau,68.3940125408,24.3516264269,0.0,0.0,90.0,290.0,04 33 34.56301,+24 21 05.8551,A,2020yCat.1350....0G,Orion_V*,*|**|Em*|IR|Or*|TT*|UV|V*|X|Y*?|Y*O,,,,,K7:Ve,,7.7433,0.0185,7.465,-20.51,0.022,0.017,90,,,,,13.0,12.02,9.053,8.108,7.468,,,,,,0,174.21784232947076,-15.713439860276692
V* HN Tau,68.414,17.8644722,,YSO,k,2011ApJS..196....4R,0.310449,2CXO J043339.3+175152,68.4140893,17.8644866,0.713,0.713,10.765,0,0.297627,V* HN Tau,68.414012259,17.8645247873,0.0,0.0,90.0,240.0,04 33 39.36294,+17 51 52.2892,A,2020yCat.1350....0G,Orion_V*,*|**|Em*|IR|Or*|TT*|V*|Y*O,4.6,0.6,1.53e-05,2e-06,K5e,,7.4391,0.1377,11.61,-17.734,0.16,0.108,90,,,,14.76,13.4,13.05,10.699,9.471,8.384,,,,,,0,179.48371236640585,-19.830787649761497
Cl* Melotte   25     LH      48,68.423875,17.8444167,,YSO,k,2011ApJS..196....4R,0.234155,2CXO J043341.7+175040,68.4239309,17.8444541,0.721,0.721,7.58,0,0.251014,Cl* Melotte   25     LH      48,68.4238642603,17.8444830464,0.0,0.0,90.0,22.0,04 33 41.72742,+17 50 40.1390,A,2020yCat.1350....0G,YSO,*|IR|LM*|NIR|Y*?|Y*O,,,,,M5.1,,6.9032,0.0309,12.587,-19.651,0.037,0.025,90,,,,18.09,16.33,16.51,11.274,10.644,10.313,,16.87,15.64,13.9,13.12,0,179.5065570995871,-19.836007602769477
V* IT Tau,68.477875,26.2241667,,YSO,k,2011ApJS..196....4R,0.501251,2CXO J043354.7+261327,68.4779336,26.2242956,0.711,0.711,22.296,0,0.069922,V* IT Tau,68.477922,26.224312,0.06,0.06,90.0,97.0,04 33 54.70128,+26 13 27.5232,C,2003yCat.2246....0C,YSO,*|**|Em*|IR|Or*|TT*|V*|X|Y*O,,,,,K6.0,,,,,,,,,,,,16.76,14.63,,9.866,8.591,7.86,,15.7,13.67,12.47,,0,172.7942259602883,-14.439323285775227
EM* LkCa   15b,69.824125,22.3509167,,YSO,k,2011ApJS..196....4R,0.076898,2CXO J043917.7+222103,69.8241473,22.3509112,0.711,0.711,22.51,0,0.121296,EM* LkCa   15b,69.8241303389,22.3509410187,0.0,0.0,90.0,73.0,04 39 17.79128,+22 21 03.3877,A,2018yCat.1345....0G,Planet,**|Em*|Pl|Pl?,,,,,,,6.2947,0.0481,10.471,-17.383,0.127,0.06,90,,,,,,,,,,,,,,,0,176.68970908318383,-15.981743340686407
IRAS F04366+2555,69.9369583,26.0312778,,YSO,k,2011ApJS..196....4R,0.376713,2CXO J043944.8+260152,69.9370706,26.0313055,0.75,0.75,5.77,0,0.209289,IRAS F04366+2555,69.9370059317,26.0313073004,0.0,0.0,90.0,38.0,04 39 44.88142,+26 01 52.7063,A,2020yCat.1350....0G,TTau*,*|IR|LM*|NIR|TT*|Y*?|Y*O,15.74,0.258,5.25e-05,9e-07,M5,,7.1594,0.0571,6.687,-21.949,0.068,0.05,90,,,,,,,10.64,9.515,8.95,,18.97,16.83,14.46,13.31,0,173.81799686128537,-13.563717914934616
ITG 17,69.9477917,26.0279444,,YSO,k,2011ApJS..196....4R,0.447381,2CXO J043947.4+260140,69.9479069,26.0280132,0.758,0.758,5.2,0,0.256141,ITG 17,69.947844432,26.0279694794,0.0,0.0,90.0,93.0,04 39 47.48266,+26 01 40.6901,A,2020yCat.1350....0G,YSO,*|BD*|IR|LM*|NIR|X|Y*O,16.687,,5.57e-05,,M7,,7.1222,0.184,6.088,-21.645,0.226,0.16,90,,,,,21.556,,12.168,11.008,10.332,23.685,22.876,19.871,17.064,15.058,0,173.82700824297163,-13.558341026963294
IRAS 04370+2559,70.0332917,26.0903611,,YSO,k,2011ApJS..196....4R,0.519359,2CXO J044008.0+260525,70.033445,26.0904043,0.758,0.758,12.613,0,0.300597,IRAS 04370+2559,70.0333522629,26.090398357,0.0,0.0,90.0,56.0,04 40 08.00454,+26 05 25.4341,A,2020yCat.1350....0G,YSO,*|IR|TT?|X|Y*O|smm,17.22,0.263,5.74e-05,9e-07,M,,7.2802,0.2825,5.65,-20.769,0.343,0.242,90,,,,,,,12.406,10.248,8.869,,,,,,0,173.8282177481998,-13.459366227190424
CoKu Tau-Aur Star 4,70.3200417,28.6666111,,YSO,k,2011ApJS..196....4R,0.162457,2CXO J044116.8+283959,70.3200881,28.6666306,0.714,0.714,10.112,0,0.247811,CoKu Tau-Aur Star 4,70.3200434089,28.6666871755,0.0,0.0,90.0,176.0,04 41 16.81042,+28 40 00.0738,A,2020yCat.1350....0G,TTau*,*|**|Em*|G|IR|ISM|PN|PN?|TT*|TT?|Y*O,15.98,0.04,5.33e-05,1e-07,M1.5e,,6.4456,0.1146,4.317,-22.201,0.15,0.109,90,,,,16.4,14.68,14.59,10.16,9.077,8.656,,,,,,0,171.9699901507498,-11.612283297019765
2MASS J04414825+2534304,70.451,25.5751111,,YSO,k,2011ApJS..196....4R,0.173743,2CXO J044148.2+253430,70.4510368,25.5751461,0.712,0.712,17.757,0,0.065415,2MASS J04414825+2534304,70.4510511579,25.5751588455,0.0,0.0,90.0,53.0,04 41 48.25228,+25 34 30.5718,A,2020yCat.1350....0G,YSO,*|BD*|IR|LM*|NIR|Y*O,15.22,0.333,5.08e-05,1.1e-06,M8e,,7.3005,0.1705,4.509,-19.774,0.213,0.162,90,,,,,,,13.73,12.799,12.22,22.206,21.594,19.967,18.28,16.385,0,174.48286513094087,-13.49785085269391
V* DQ Tau,71.7210417,17.0000278,,YSO,k,2011ApJS..196....4R,0.304046,2CXO J044653.0+170000,71.7211144,17.0000757,0.71,0.71,67.201,0,0.197247,V* DQ Tau,71.7210730108,17.0000378131,0.0,0.0,90.0,313.0,04 46 53.05752,+17 00 00.1361,A,2020yCat.1350....0G,Orion_V*,*|**|Em*|EmO|IR|Or*|SB*|TT*|V*|V*?|Y*?|Y*O,,0.0,,0.0,M1Ve,,5.1182,0.0183,4.906,-13.296,0.024,0.016,90,,,,13.67,12.0,13.21,9.511,8.544,7.981,,,,,,0,182.2476942640722,-17.865993499525676
2MASS J04542368+1709534,73.598625,17.1648056,,YSO,k,2011ApJS..196....4R,0.43365,2CXO J045423.6+170953,73.5986002,17.1649237,0.711,0.711,21.387,0,0.271345,2MASS J04542368+1709534,73.5986422902,17.1648599512,0.0,0.0,90.0,56.0,04 54 23.67415,+17 09 53.4958,A,2020yCat.1350....0G,TTau*,*|Em*|IR|TT*|Y*?|Y*O,,,,,M3.4,,6.9628,0.031,-2.222,-12.554,0.035,0.024,90,,,,,13.5,,10.693,10.077,9.789,,,,,,0,183.22353777817304,-16.323909485409082
V* GM Aur,73.7957083,30.3664444,,YSO,k,2011ApJS..196....4R,0.182,2CXO J045510.9+302159,73.7957523,30.366411,0.71,0.71,109.156,0,0.29446,V* GM Aur,73.7957564904,30.3664927144,0.0,0.0,90.0,622.0,04 55 10.98156,+30 21 59.3738,A,2020yCat.1350....0G,Orion_V*,*|Em*|EmO|IR|Or*|TT*|TT?|V*|X|Y*?|Y*O,15.15,0.04,5.05e-05,1e-07,K3Ve,,6.3248,0.049,3.748,-24.298,0.059,0.035,90,,,,13.351,12.242,11.798,9.341,8.603,8.283,,12.803,11.666,11.17,,0,172.56766972158155,-8.193403415425657
HD  31648,74.6927917,29.8435833,,YSO,k,2011ApJS..196....4R,0.26564,2CXO J045846.2+295036,74.6927932,29.8435095,0.715,0.715,10.566,0,0.358895,HD  31648,74.6927732112,29.8436076738,0.0,0.0,90.0,463.0,04 58 46.26557,+29 50 36.9876,A,2020yCat.1350....0G,Ae*,*|Ae*|Ae?|Em*|IR|Y*O|smm,,,,,A5Vep,,6.4014,0.0518,4.661,-25.168,0.051,0.036,90,,,,7.78,7.62,7.76,6.865,6.26,5.527,,,,,,0,173.46584819453165,-7.9023060060693195
V* RW Aur B,76.9564583,30.4013611,,YSO,k,2011ApJS..196....4R,0.145844,2CXO J050749.5+302404,76.9564571,30.4013206,0.711,0.711,9.956,0,0.423405,V* RW Aur B,76.9565190304,30.4014253834,0.0,0.0,90.0,13.0,05 07 49.56457,+30 24 05.1314,A,2020yCat.1350....0G,**,*|**|V*,,,,,,,5.4541,0.3324,4.906,-24.578,0.329,0.255,90,,,,,,,,,,,,,,,0,174.20425911594464,-6.002991706825261
